Potential_Customer,Cust_Last_Purchase,Pur_3_years,Pur_5_years,Pur_3_years_Indirect,Pur_5_years_Indirect,Pur_latest,Pur_3_years_Avg,Pur_5_years_Avg,Pur_3_years_Avg_Indirect,InAct_Last,InAct_First,Ad_Res_1_year,Ad_Res_3_Year,Ad_Res_5_Year,Ad_Res_Ind_1_Year,Ad_Res_Ind_3_Year,Ad_Res_Ind_5_Year,Status_Cust,Status_Latest_Ad,Age,Gender,Cust_Prop,Cust_Ann_Income,Status_Cust_new
0,,2.0,12.0,1.0,7.0,15.0,12.5,11.83,10.0,18.0,101.0,13.0,33.0,62.0,6.0,15.0,26.0,A,1,46.0,F,H,105303.0,A
1,15.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,16.0,16.0,10.0,15.0,13.0,4.0,6.0,5.0,F,0,22.0,M,H,105303.0,other
1,10.0,1.0,5.0,0.0,3.0,15.0,15.0,12.0,,19.0,104.0,10.0,22.0,54.0,4.0,4.0,20.0,A,0,46.0,F,U,0.0,A
0,,5.0,11.0,0.0,4.0,13.0,11.4,8.73,,18.0,104.0,13.0,32.0,63.0,6.0,6.0,25.0,A,1,44.0,M,H,82313.0,A
0,,4.0,9.0,2.0,4.0,20.0,17.5,13.56,17.5,8.0,53.0,22.0,42.0,58.0,9.0,18.0,23.0,F,1,35.0,M,H,82313.0,other
0,,1.0,1.0,1.0,1.0,25.0,25.0,25.0,25.0,17.0,17.0,11.0,15.0,13.0,5.0,7.0,6.0,F,0,38.0,F,H,82313.0,other
0,,2.0,8.0,2.0,6.0,16.0,15.0,9.88,15.0,16.0,77.0,14.0,31.0,55.0,6.0,13.0,20.0,S,1,41.0,F,H,82313.0,S
0,,1.0,1.0,0.0,0.0,30.0,30.0,30.0,,20.0,20.0,11.0,17.0,16.0,5.0,5.0,6.0,F,0,76.0,F,H,47836.0,other
0,,1.0,9.0,0.0,6.0,15.0,15.0,10.56,,27.0,93.0,10.0,30.0,59.0,4.0,4.0,23.0,A,1,55.0,F,H,53015.0,A
0,,7.0,16.0,3.0,7.0,25.0,14.57,11.31,13.0,17.0,68.0,14.0,34.0,57.0,6.0,17.0,23.0,A,1,69.0,F,U,0.0,A
0,,1.0,16.0,0.0,9.0,19.0,19.0,12.0,,16.0,93.0,13.0,31.0,66.0,5.0,5.0,24.0,A,1,,F,U,0.0,A
0,,0.0,11.0,0.0,4.0,18.0,0.0,12.45,,27.0,111.0,7.0,7.0,51.0,2.0,2.0,19.0,A,0,,F,U,0.0,A
1,15.0,4.0,4.0,3.0,3.0,12.0,10.5,10.5,10.67,17.0,29.0,13.0,24.0,26.0,6.0,12.0,10.0,A,1,,M,U,0.0,A
1,8.0,5.0,9.0,3.0,4.0,10.0,8.0,6.89,9.0,21.0,57.0,6.0,24.0,37.0,4.0,13.0,16.0,A,0,66.0,F,H,65435.0,A
0,,6.0,45.0,4.0,17.0,10.0,17.5,16.24,16.0,22.0,128.0,12.0,34.0,87.0,5.0,16.0,32.0,S,1,,F,H,52688.0,S
0,,5.0,13.0,3.0,9.0,17.0,15.4,12.46,15.0,19.0,128.0,16.0,35.0,85.0,6.0,17.0,32.0,S,1,69.0,M,H,62592.0,S
1,9.0,4.0,5.0,1.0,2.0,10.0,9.0,8.2,10.0,16.0,44.0,12.0,30.0,34.0,6.0,14.0,14.0,A,0,36.0,M,H,42359.0,A
0,,3.0,3.0,1.0,1.0,25.0,20.0,20.0,25.0,19.0,32.0,13.0,28.0,26.0,6.0,13.0,11.0,A,0,,M,U,73684.0,A
0,,1.0,7.0,0.0,3.0,15.0,15.0,9.71,,27.0,104.0,9.0,29.0,60.0,4.0,4.0,23.0,A,1,73.0,F,H,55043.0,A
0,,2.0,2.0,1.0,1.0,3.0,11.5,11.5,3.0,15.0,16.0,12.0,17.0,14.0,4.0,6.0,5.0,F,0,47.0,F,U,55043.0,other
1,3.0,4.0,35.0,3.0,20.0,5.0,2.0,2.97,2.0,19.0,129.0,5.0,16.0,62.0,3.0,9.0,28.0,S,1,77.0,M,H,45642.0,S
0,,2.0,17.0,1.0,10.0,11.0,10.0,3.59,9.0,18.0,125.0,11.0,26.0,57.0,4.0,10.0,25.0,A,1,64.0,M,U,44830.0,A
1,15.0,1.0,11.0,0.0,4.0,100.0,10.0,18.18,,18.0,102.0,10.0,25.0,57.0,4.0,4.0,22.0,A,0,,M,U,0.0,A
0,,3.0,9.0,1.0,4.0,10.0,11.67,7.89,10.0,16.0,91.0,14.0,31.0,56.0,6.0,13.0,22.0,A,0,71.0,M,H,61366.0,A
1,15.0,2.0,2.0,1.0,1.0,15.0,10.0,10.0,5.0,18.0,32.0,10.0,23.0,21.0,4.0,9.0,8.0,A,0,74.0,F,U,0.0,A
1,4.0,6.0,10.0,4.0,6.0,5.0,4.67,4.5,4.5,17.0,45.0,12.0,33.0,37.0,6.0,17.0,17.0,A,1,58.0,F,H,66481.0,A
0,,1.0,17.0,0.0,9.0,12.0,12.0,10.24,,26.0,124.0,9.0,21.0,64.0,4.0,4.0,24.0,A,1,43.0,M,U,65147.0,A
0,,2.0,20.0,1.0,12.0,15.0,15.0,9.6,15.0,21.0,104.0,13.0,33.0,69.0,6.0,16.0,28.0,A,1,,F,H,65147.0,A
0,,1.0,10.0,1.0,7.0,16.0,16.0,9.8,16.0,17.0,114.0,6.0,18.0,45.0,2.0,7.0,18.0,A,1,85.0,F,U,46960.0,A
0,,1.0,8.0,0.0,4.0,20.0,20.0,11.13,,26.0,98.0,10.0,31.0,59.0,5.0,5.0,24.0,A,0,,F,H,46960.0,A
0,,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,16.0,16.0,10.0,14.0,12.0,4.0,6.0,5.0,F,0,,F,U,0.0,other
0,,1.0,1.0,0.0,0.0,20.0,20.0,20.0,,18.0,18.0,10.0,15.0,12.0,4.0,4.0,5.0,F,0,78.0,F,H,52067.0,other
0,,3.0,3.0,2.0,2.0,12.0,10.67,10.67,11.0,17.0,24.0,14.0,25.0,24.0,6.0,11.0,9.0,N,1,31.0,M,H,52067.0,other
1,4.0,11.0,33.0,6.0,19.0,3.0,4.73,4.85,5.33,15.0,129.0,14.0,34.0,80.0,6.0,17.0,34.0,S,1,,F,U,0.0,S
1,16.0,4.0,7.0,3.0,5.0,12.0,10.5,9.0,10.67,16.0,53.0,14.0,34.0,40.0,6.0,15.0,15.0,A,1,43.0,F,U,0.0,A
0,,0.0,17.0,0.0,10.0,12.0,0.0,9.94,,26.0,125.0,12.0,12.0,78.0,4.0,4.0,26.0,A,1,70.0,M,H,75533.0,A
1,5.0,6.0,20.0,1.0,9.0,5.0,5.0,5.45,5.0,24.0,123.0,11.0,29.0,67.0,6.0,13.0,28.0,S,1,57.0,F,U,46771.0,S
0,,9.0,14.0,4.0,6.0,10.0,8.11,6.86,8.0,18.0,103.0,14.0,35.0,52.0,6.0,16.0,21.0,S,1,65.0,U,H,50263.0,S
0,,8.0,12.0,5.0,6.0,5.0,6.13,5.33,5.4,18.0,40.0,12.0,33.0,37.0,6.0,17.0,16.0,S,1,,U,U,0.0,S
0,,4.0,16.0,3.0,7.0,6.0,7.75,9.94,8.0,19.0,68.0,14.0,33.0,60.0,6.0,15.0,21.0,S,1,48.0,U,H,32793.0,S
0,,4.0,12.0,2.0,8.0,9.0,7.75,8.33,7.0,18.0,114.0,12.0,30.0,61.0,5.0,12.0,26.0,S,1,84.0,U,U,35122.0,S
0,,5.0,23.0,1.0,8.0,7.0,7.0,6.91,9.0,15.0,76.0,14.0,36.0,61.0,6.0,17.0,24.0,S,1,67.0,F,H,35122.0,S
0,,9.0,25.0,9.0,19.0,5.0,5.0,4.68,5.0,9.0,78.0,24.0,42.0,71.0,10.0,21.0,29.0,S,1,73.0,F,U,35122.0,S
0,,4.0,18.0,2.0,12.0,10.0,9.25,6.56,8.5,19.0,119.0,13.0,34.0,70.0,6.0,16.0,33.0,S,1,87.0,F,H,36291.0,S
0,,12.0,60.0,6.0,29.0,10.0,10.75,9.38,10.83,17.0,128.0,12.0,33.0,94.0,5.0,16.0,40.0,S,1,27.0,F,U,0.0,S
1,8.0,7.0,13.0,1.0,3.0,7.0,7.57,6.08,7.0,15.0,75.0,12.0,29.0,53.0,5.0,13.0,20.0,S,1,67.0,F,H,56604.0,S
1,20.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,16.0,16.0,11.0,16.0,13.0,4.0,6.0,5.0,F,0,73.0,M,U,46893.0,other
1,25.0,5.0,12.0,4.0,8.0,11.0,11.8,9.92,12.25,22.0,65.0,10.0,26.0,45.0,6.0,16.0,20.0,A,0,56.0,M,H,46893.0,A
0,,5.0,8.0,5.0,6.0,15.0,11.0,10.63,11.0,20.0,41.0,13.0,33.0,37.0,6.0,17.0,16.0,A,1,,M,U,0.0,A
0,,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,17.0,17.0,10.0,15.0,13.0,4.0,6.0,5.0,F,0,59.0,F,H,46893.0,other
0,,1.0,2.0,1.0,2.0,10.0,10.0,12.5,10.0,18.0,21.0,12.0,20.0,17.0,6.0,10.0,8.0,N,0,74.0,M,U,71148.0,other
0,,3.0,17.0,1.0,7.0,5.0,6.33,4.65,7.0,16.0,119.0,7.0,20.0,57.0,3.0,9.0,23.0,S,1,79.0,F,U,0.0,S
0,,2.0,2.0,1.0,1.0,15.0,14.0,14.0,15.0,21.0,32.0,10.0,24.0,25.0,4.0,10.0,9.0,A,0,59.0,M,H,47663.0,A
0,,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,26.0,26.0,7.0,18.0,15.0,3.0,8.0,7.0,N,0,58.0,M,U,47663.0,other
1,25.0,2.0,2.0,1.0,1.0,20.0,13.5,13.5,7.0,18.0,28.0,10.0,22.0,20.0,4.0,9.0,8.0,A,0,42.0,F,U,0.0,A
1,15.0,3.0,11.0,1.0,4.0,25.0,19.67,13.45,14.0,16.0,113.0,13.0,34.0,66.0,6.0,16.0,28.0,S,1,,M,H,42546.0,S
1,5.0,4.0,20.0,3.0,11.0,5.0,5.5,3.15,5.67,15.0,130.0,8.0,20.0,43.0,3.0,8.0,16.0,S,1,59.0,F,U,0.0,S
1,10.0,5.0,24.0,2.0,12.0,10.0,10.0,15.38,10.0,15.0,116.0,12.0,33.0,72.0,6.0,17.0,30.0,S,1,53.0,M,H,45840.0,S
0,,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,16.0,16.0,12.0,17.0,14.0,5.0,7.0,6.0,F,0,29.0,M,H,45840.0,other
0,,2.0,9.0,1.0,7.0,15.0,12.5,7.11,15.0,16.0,116.0,14.0,33.0,62.0,4.0,12.0,27.0,A,0,80.0,F,U,47879.0,A
1,13.0,7.0,22.0,7.0,15.0,10.0,12.14,11.14,12.14,22.0,85.0,12.0,31.0,63.0,6.0,17.0,25.0,S,1,67.0,F,H,47879.0,S
0,,3.0,7.0,2.0,5.0,7.0,5.67,4.71,6.0,16.0,75.0,13.0,22.0,40.0,5.0,8.0,13.0,S,1,66.0,M,H,63697.0,S
1,17.0,2.0,3.0,0.0,1.0,17.0,16.0,11.67,,18.0,41.0,11.0,27.0,26.0,5.0,5.0,12.0,A,0,81.0,F,H,63697.0,A
1,12.0,3.0,20.0,2.0,13.0,12.0,12.33,6.35,12.5,26.0,125.0,9.0,28.0,74.0,4.0,14.0,30.0,A,1,69.0,F,H,51568.0,A
0,,3.0,14.0,2.0,12.0,10.0,10.0,7.86,10.0,17.0,113.0,13.0,30.0,71.0,6.0,15.0,27.0,S,1,55.0,M,H,51568.0,S
0,,3.0,19.0,2.0,11.0,10.0,7.33,5.26,7.5,15.0,113.0,9.0,27.0,67.0,3.0,11.0,24.0,A,1,,U,U,60349.0,A
0,,5.0,10.0,2.0,4.0,12.0,11.0,10.3,11.0,19.0,44.0,13.0,35.0,43.0,6.0,17.0,17.0,A,0,,M,H,60349.0,A
0,,2.0,14.0,1.0,8.0,15.0,15.0,7.0,15.0,19.0,104.0,12.0,29.0,62.0,5.0,12.0,24.0,S,1,48.0,F,H,61541.0,S
0,,2.0,2.0,2.0,2.0,20.0,20.0,20.0,20.0,22.0,29.0,10.0,24.0,23.0,4.0,10.0,9.0,A,0,,F,U,61541.0,A
1,60.0,1.0,12.0,0.0,8.0,45.0,45.0,17.33,,19.0,113.0,13.0,26.0,66.0,6.0,6.0,26.0,A,1,45.0,F,H,64942.0,A
0,,3.0,7.0,1.0,2.0,50.0,38.33,25.71,40.0,15.0,100.0,15.0,35.0,64.0,6.0,16.0,28.0,A,0,66.0,F,H,68517.0,A
0,,1.0,5.0,0.0,3.0,29.0,29.0,14.8,,18.0,93.0,13.0,30.0,52.0,6.0,6.0,22.0,A,1,,U,H,68517.0,A
1,6.0,7.0,10.0,4.0,5.0,6.0,6.0,5.5,6.0,16.0,57.0,13.0,28.0,42.0,6.0,13.0,16.0,A,1,52.0,M,H,40444.0,A
0,,1.0,12.0,0.0,10.0,15.0,15.0,8.92,,18.0,126.0,13.0,30.0,68.0,4.0,4.0,29.0,A,1,79.0,F,H,71503.0,A
0,,2.0,3.0,0.0,1.0,18.0,17.0,14.67,,18.0,41.0,11.0,30.0,32.0,5.0,5.0,13.0,A,0,,F,U,0.0,A
0,,2.0,5.0,0.0,2.0,30.0,21.5,17.8,,18.0,104.0,13.0,32.0,59.0,6.0,6.0,23.0,A,0,,F,H,79633.0,A
0,,2.0,6.0,2.0,5.0,25.0,25.0,26.67,25.0,18.0,80.0,13.0,35.0,58.0,6.0,17.0,24.0,A,0,57.0,F,U,0.0,A
0,,2.0,3.0,1.0,1.0,20.0,15.0,11.67,20.0,26.0,43.0,10.0,30.0,33.0,5.0,14.0,14.0,A,0,67.0,F,H,79633.0,A
0,,1.0,8.0,0.0,4.0,60.0,60.0,36.38,,18.0,114.0,15.0,37.0,67.0,6.0,6.0,29.0,A,0,76.0,F,H,59896.0,A
0,,5.0,8.0,2.0,3.0,6.0,7.0,6.5,6.5,17.0,44.0,12.0,31.0,36.0,6.0,15.0,16.0,A,0,78.0,F,U,59896.0,A
0,,4.0,17.0,4.0,14.0,10.0,8.25,6.41,8.25,15.0,107.0,5.0,13.0,42.0,1.0,5.0,18.0,E,1,30.0,M,U,0.0,other
1,5.0,2.0,8.0,1.0,4.0,20.0,16.5,13.0,13.0,19.0,86.0,13.0,33.0,56.0,6.0,15.0,23.0,A,0,40.0,F,H,90213.0,A
1,25.0,2.0,9.0,2.0,8.0,30.0,27.5,20.78,27.5,21.0,112.0,13.0,31.0,68.0,6.0,16.0,29.0,A,1,,F,U,0.0,A
1,5.0,10.0,17.0,5.0,8.0,3.0,3.2,3.12,3.0,15.0,53.0,13.0,34.0,43.0,6.0,16.0,17.0,S,1,,U,H,64940.0,S
1,10.0,6.0,22.0,4.0,11.0,10.0,8.83,7.77,10.0,7.0,121.0,19.0,39.0,77.0,8.0,19.0,33.0,A,1,,F,U,0.0,A
0,,2.0,6.0,2.0,5.0,25.0,22.5,14.33,22.5,18.0,105.0,13.0,34.0,55.0,6.0,16.0,26.0,A,0,48.0,F,U,0.0,A
0,,1.0,10.0,0.0,4.0,20.0,15.0,9.9,,18.0,78.0,10.0,31.0,54.0,5.0,5.0,22.0,S,1,61.0,U,U,0.0,S
1,5.0,6.0,8.0,2.0,3.0,7.0,5.67,5.25,5.0,19.0,40.0,12.0,32.0,32.0,6.0,15.0,14.0,S,1,48.0,F,U,0.0,S
0,,4.0,17.0,4.0,11.0,11.0,11.0,9.18,11.0,21.0,93.0,13.0,34.0,66.0,6.0,17.0,26.0,A,1,,M,U,56679.0,A
1,10.0,8.0,15.0,7.0,10.0,7.0,6.5,5.2,6.71,16.0,105.0,14.0,32.0,51.0,6.0,15.0,21.0,S,1,50.0,F,H,74255.0,S
1,5.0,7.0,27.0,6.0,15.0,5.0,3.29,3.22,3.0,18.0,93.0,6.0,22.0,55.0,4.0,14.0,24.0,S,1,,F,U,0.0,S
1,15.0,5.0,6.0,2.0,3.0,20.0,16.8,14.83,18.5,16.0,45.0,15.0,30.0,35.0,6.0,12.0,12.0,A,0,,F,H,59106.0,A
0,,4.0,21.0,2.0,8.0,5.0,8.75,7.62,7.5,18.0,88.0,13.0,35.0,65.0,6.0,17.0,26.0,S,1,65.0,F,U,45936.0,S
1,13.0,1.0,8.0,0.0,4.0,15.0,15.0,10.13,,6.0,100.0,17.0,30.0,58.0,5.0,5.0,20.0,A,0,79.0,M,U,45936.0,A
0,,1.0,4.0,0.0,2.0,20.0,20.0,14.25,,26.0,74.0,9.0,22.0,42.0,4.0,4.0,15.0,A,0,43.0,M,U,0.0,A
0,,3.0,3.0,2.0,2.0,20.0,10.0,10.0,5.0,20.0,33.0,12.0,27.0,25.0,6.0,13.0,11.0,A,1,55.0,F,H,43796.0,A
0,,3.0,16.0,1.0,9.0,10.0,10.0,7.0,10.0,19.0,129.0,10.0,29.0,61.0,5.0,15.0,29.0,S,1,,F,U,59274.0,S
0,,3.0,9.0,2.0,7.0,5.0,7.67,6.89,6.5,17.0,102.0,13.0,29.0,59.0,6.0,13.0,24.0,A,1,,U,U,52559.0,A
0,,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,21.0,21.0,8.0,15.0,13.0,3.0,6.0,5.0,F,0,27.0,M,H,52559.0,other
0,,2.0,8.0,0.0,1.0,25.0,22.5,14.25,,19.0,65.0,15.0,36.0,56.0,6.0,6.0,21.0,A,0,83.0,U,U,0.0,A
0,,4.0,10.0,1.0,4.0,9.0,12.25,8.5,9.0,15.0,63.0,13.0,33.0,50.0,6.0,16.0,20.0,A,0,42.0,M,U,52305.0,A
1,20.0,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,16.0,16.0,13.0,18.0,15.0,5.0,7.0,6.0,F,0,,F,U,52305.0,other
1,7.0,5.0,5.0,2.0,2.0,8.0,7.2,7.2,6.5,16.0,33.0,14.0,30.0,28.0,6.0,13.0,11.0,A,1,60.0,M,H,45576.0,A
1,7.0,6.0,14.0,3.0,9.0,5.0,7.33,6.29,7.33,4.0,69.0,7.0,20.0,37.0,3.0,8.0,12.0,S,1,,U,U,0.0,S
0,,1.0,1.0,1.0,1.0,28.0,28.0,28.0,28.0,16.0,16.0,12.0,17.0,14.0,5.0,7.0,6.0,F,0,,M,U,0.0,other
1,20.0,2.0,6.0,0.0,1.0,20.0,18.5,17.17,,18.0,63.0,10.0,26.0,40.0,4.0,4.0,14.0,A,0,79.0,F,H,55011.0,A
1,10.0,3.0,19.0,1.0,8.0,5.0,5.67,6.58,7.0,15.0,126.0,7.0,20.0,47.0,3.0,8.0,17.0,S,1,78.0,F,U,0.0,S
1,5.0,9.0,11.0,6.0,6.0,5.0,5.0,5.09,5.0,21.0,36.0,12.0,30.0,30.0,6.0,16.0,14.0,S,1,,F,U,0.0,S
1,10.0,1.0,20.0,1.0,16.0,10.0,10.0,9.25,10.0,21.0,124.0,11.0,26.0,75.0,4.0,10.0,28.0,A,1,52.0,F,H,71115.0,A
0,,2.0,5.0,2.0,3.0,25.0,20.5,16.2,20.5,24.0,57.0,11.0,33.0,42.0,6.0,17.0,18.0,A,0,57.0,M,H,71115.0,A
1,10.0,4.0,16.0,3.0,10.0,10.0,10.0,7.69,10.0,19.0,67.0,13.0,32.0,55.0,6.0,17.0,23.0,S,1,61.0,M,H,71115.0,S
0,,3.0,14.0,3.0,11.0,10.0,16.67,17.14,16.67,23.0,113.0,11.0,30.0,71.0,5.0,15.0,28.0,A,1,79.0,M,U,64451.0,A
1,12.0,4.0,11.0,4.0,7.0,12.0,9.5,7.64,9.5,15.0,69.0,13.0,34.0,56.0,6.0,17.0,22.0,A,1,49.0,M,U,0.0,A
0,,3.0,3.0,1.0,1.0,35.0,25.0,25.0,15.0,18.0,33.0,13.0,32.0,30.0,6.0,15.0,13.0,A,0,61.0,M,H,64451.0,A
0,,1.0,5.0,0.0,2.0,31.0,31.0,24.4,,25.0,64.0,11.0,31.0,51.0,6.0,6.0,19.0,A,0,45.0,M,H,66579.0,A
0,,3.0,6.0,0.0,1.0,18.0,14.67,11.17,,26.0,57.0,10.0,31.0,44.0,5.0,5.0,18.0,A,0,66.0,M,U,53576.0,A
1,5.0,5.0,15.0,3.0,9.0,5.0,5.4,5.13,5.67,19.0,75.0,13.0,32.0,55.0,5.0,15.0,22.0,S,1,40.0,M,H,46639.0,S
0,,1.0,3.0,0.0,1.0,17.0,17.0,11.0,,26.0,66.0,9.0,23.0,39.0,4.0,4.0,14.0,A,0,72.0,F,U,45142.0,A
0,,5.0,14.0,2.0,9.0,10.0,6.2,5.21,5.0,15.0,124.0,12.0,30.0,61.0,5.0,12.0,28.0,S,1,81.0,F,H,31019.0,S
0,,5.0,8.0,3.0,4.0,15.0,9.0,7.75,8.33,15.0,40.0,12.0,32.0,34.0,5.0,14.0,14.0,A,1,55.0,F,H,31019.0,A
1,15.0,2.0,5.0,0.0,1.0,11.0,13.0,8.6,,15.0,80.0,12.0,23.0,39.0,5.0,5.0,13.0,A,0,51.0,M,H,41225.0,A
1,7.0,6.0,26.0,4.0,19.0,10.0,7.83,5.4,8.0,24.0,122.0,13.0,32.0,77.0,6.0,17.0,31.0,S,1,76.0,M,H,51305.0,S
0,,3.0,5.0,3.0,4.0,5.0,6.67,5.6,6.67,16.0,45.0,14.0,32.0,37.0,6.0,13.0,13.0,A,1,58.0,M,H,51305.0,A
1,21.0,2.0,2.0,2.0,2.0,15.0,12.5,12.5,12.5,21.0,33.0,11.0,27.0,27.0,4.0,11.0,10.0,A,0,47.0,U,H,51305.0,A
0,,2.0,4.0,1.0,2.0,20.0,15.0,10.5,20.0,24.0,41.0,11.0,30.0,32.0,6.0,14.0,13.0,A,0,41.0,F,H,56098.0,A
0,,2.0,3.0,0.0,1.0,30.0,18.5,14.0,,19.0,44.0,13.0,30.0,33.0,6.0,6.0,13.0,A,0,,M,U,0.0,A
1,25.0,2.0,2.0,1.0,1.0,15.0,12.5,12.5,10.0,18.0,33.0,10.0,25.0,23.0,4.0,10.0,9.0,A,0,,M,U,0.0,A
0,,1.0,4.0,0.0,2.0,15.0,15.0,11.5,,19.0,72.0,10.0,23.0,40.0,4.0,4.0,16.0,A,0,52.0,M,H,51806.0,A
1,10.0,2.0,8.0,0.0,4.0,15.0,15.0,12.63,,18.0,81.0,13.0,30.0,56.0,4.0,4.0,19.0,A,1,67.0,F,H,50956.0,A
0,,2.0,16.0,1.0,11.0,15.0,20.0,14.56,20.0,4.0,122.0,17.0,36.0,73.0,8.0,18.0,33.0,A,1,64.0,M,U,50956.0,A
0,,4.0,30.0,3.0,18.0,6.0,6.25,6.33,5.67,18.0,129.0,7.0,20.0,66.0,4.0,12.0,28.0,S,1,,F,H,83231.0,S
0,,3.0,7.0,1.0,3.0,20.0,20.0,17.14,20.0,19.0,44.0,13.0,35.0,41.0,6.0,17.0,17.0,A,1,48.0,M,H,83231.0,A
0,,1.0,1.0,0.0,0.0,15.0,15.0,15.0,,15.0,15.0,7.0,9.0,9.0,2.0,2.0,3.0,E,0,,F,U,83231.0,other
0,,3.0,3.0,2.0,2.0,12.0,11.33,11.33,11.0,18.0,24.0,13.0,24.0,22.0,6.0,11.0,9.0,N,0,,F,U,0.0,other
0,,1.0,1.0,0.0,0.0,20.0,20.0,20.0,,15.0,15.0,8.0,10.0,10.0,3.0,3.0,4.0,E,0,59.0,M,H,56335.0,other
0,,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,16.0,16.0,11.0,16.0,13.0,4.0,6.0,5.0,F,0,67.0,M,H,56335.0,other
0,,2.0,11.0,1.0,7.0,20.0,23.5,17.64,22.0,8.0,125.0,16.0,37.0,72.0,6.0,16.0,30.0,A,0,78.0,M,H,47070.0,A
1,7.0,3.0,4.0,1.0,2.0,15.0,11.0,9.0,15.0,21.0,41.0,12.0,28.0,28.0,6.0,14.0,13.0,A,0,52.0,F,U,44742.0,A
1,5.0,5.0,14.0,0.0,4.0,5.0,6.8,5.64,,4.0,126.0,24.0,44.0,72.0,11.0,11.0,32.0,A,1,,F,H,55667.0,A
0,,4.0,7.0,0.0,3.0,15.0,16.25,13.57,,18.0,69.0,14.0,35.0,52.0,6.0,6.0,20.0,A,0,,M,U,54741.0,A
1,10.0,5.0,22.0,5.0,15.0,10.0,10.4,8.23,10.4,16.0,120.0,14.0,35.0,76.0,6.0,17.0,31.0,S,1,,U,U,0.0,S
1,20.0,2.0,2.0,0.0,0.0,20.0,17.5,17.5,,18.0,28.0,10.0,23.0,21.0,4.0,4.0,9.0,A,0,33.0,M,H,53504.0,A
1,5.0,5.0,12.0,2.0,2.0,5.0,5.4,5.83,6.0,18.0,85.0,12.0,30.0,43.0,5.0,14.0,15.0,A,0,,F,U,53504.0,A
1,100.0,2.0,11.0,2.0,9.0,100.0,87.5,47.18,87.5,21.0,93.0,29.0,50.0,90.0,6.0,17.0,27.0,A,1,47.0,F,U,45767.0,A
1,5.0,6.0,16.0,4.0,8.0,5.0,3.17,2.63,3.0,18.0,117.0,13.0,31.0,55.0,6.0,14.0,23.0,S,1,,F,U,0.0,S
1,25.0,1.0,1.0,0.0,0.0,20.0,20.0,20.0,,20.0,20.0,10.0,16.0,15.0,4.0,4.0,5.0,F,0,48.0,M,H,49791.0,other
1,15.0,2.0,8.0,2.0,5.0,12.0,11.0,14.0,11.0,17.0,81.0,25.0,45.0,84.0,5.0,14.0,21.0,A,1,67.0,F,H,32481.0,A
0,,2.0,3.0,2.0,2.0,5.0,8.0,7.0,8.0,16.0,23.0,12.0,18.0,16.0,5.0,8.0,7.0,N,0,,F,U,0.0,other
0,,0.0,14.0,0.0,7.0,15.0,0.0,10.21,,10.0,99.0,26.0,26.0,84.0,6.0,6.0,26.0,A,1,82.0,U,U,0.0,A
0,,1.0,4.0,0.0,1.0,15.0,15.0,13.0,,26.0,56.0,10.0,30.0,44.0,4.0,4.0,17.0,A,0,48.0,M,H,41003.0,A
0,,2.0,6.0,0.0,2.0,15.0,14.0,11.33,,21.0,68.0,11.0,29.0,48.0,5.0,5.0,18.0,A,1,72.0,M,H,42903.0,A
1,20.0,2.0,2.0,1.0,1.0,20.0,20.0,20.0,20.0,19.0,29.0,10.0,23.0,22.0,4.0,10.0,9.0,A,0,,M,H,62349.0,A
0,,2.0,2.0,2.0,2.0,25.0,25.0,25.0,25.0,22.0,33.0,12.0,30.0,29.0,6.0,14.0,12.0,A,0,32.0,M,H,55485.0,A
1,25.0,4.0,12.0,3.0,6.0,16.0,15.25,12.67,15.33,25.0,52.0,13.0,34.0,45.0,6.0,17.0,19.0,S,1,,F,U,0.0,S
0,,1.0,1.0,1.0,1.0,20.0,20.0,20.0,20.0,24.0,24.0,8.0,18.0,16.0,3.0,7.0,6.0,N,0,45.0,F,H,51293.0,other
0,,1.0,2.0,1.0,1.0,15.0,5.0,10.0,5.0,17.0,21.0,13.0,21.0,19.0,6.0,10.0,8.0,N,0,,F,U,0.0,other
1,18.0,0.0,6.0,0.0,1.0,18.0,0.0,13.0,,26.0,45.0,12.0,12.0,41.0,5.0,5.0,14.0,A,0,,F,H,48175.0,A
1,7.0,3.0,16.0,2.0,10.0,7.0,7.0,4.63,7.0,17.0,113.0,12.0,27.0,65.0,5.0,11.0,25.0,S,1,51.0,M,U,49195.0,S
1,20.0,2.0,12.0,1.0,7.0,14.0,14.5,13.42,15.0,18.0,65.0,14.0,35.0,58.0,6.0,16.0,22.0,S,1,,M,U,44133.0,S
0,,4.0,17.0,1.0,10.0,10.0,9.75,6.71,10.0,16.0,105.0,14.0,34.0,68.0,6.0,15.0,27.0,S,1,67.0,M,U,47016.0,S
0,,2.0,15.0,1.0,9.0,20.0,20.0,9.0,20.0,16.0,127.0,12.0,30.0,73.0,6.0,14.0,31.0,S,1,83.0,F,U,47016.0,S
